mean_loss,epsilon
7.81177091599,0.866053000004
5.9082865715,0.866029600004
5.69991207123,0.866003500004
5.39847946167,0.865941400004
5.66029310226,0.865889200004
5.49429130554,0.865867600004
5.50121116638,0.865819900004
7.1203494072,0.865798300004
5.93335294724,0.865770400004
5.10023021698,0.865723600004
5.70774412155,0.865702000004
4.64742040634,0.865679500004
6.44602680206,0.865617400004
6.06237411499,0.865596700004
7.21617031097,0.865569700004
4.53233623505,0.865523800004
6.11333322525,0.865422100004
6.02813911438,0.865397800004
5.00636911392,0.865376200004
6.24721908569,0.865354600004
4.98391437531,0.865334800004
6.43505859375,0.865306900004
5.53674077988,0.865287100004
5.22530221939,0.865263700004
5.89685058594,0.865243900004
4.78918266296,0.865219600004
4.74404191971,0.865195300004
4.98149251938,0.865171000004
5.23812532425,0.865129600004
4.9137840271,0.865109800004
6.02356338501,0.865081000004
5.97064447403,0.864987400004
5.89964532852,0.864954100004
5.3040304184,0.864928000004
5.98987150192,0.864906400004
5.36860561371,0.864886600004
5.03708076477,0.864856900004
6.97869729996,0.864837100004
5.27613830566,0.864812800004
5.50895023346,0.864782200004
5.44051361084,0.864760600004
5.2739982605,0.864732700004
5.73895549774,0.864712900004
5.6295466423,0.864685900004
5.19746303558,0.864656200004
4.85180473328,0.864634600004
5.96450138092,0.864577900004
4.93069982529,0.864557200004
6.09914541245,0.864532900004
5.7555398941,0.864504100004
7.88745832443,0.864478000004
5.1017575264,0.864403300004
6.09104681015,0.864380800004
5.63257598877,0.864357400004
5.79923629761,0.864267400004
5.94106054306,0.864244000004
6.52339696884,0.864221500004
5.89153432846,0.864198100004
5.55746793747,0.864176500004
7.14564990997,0.864156700004
6.17741632462,0.864131500004
4.51905107498,0.864083800004
5.6208729744,0.863991100004
5.60455703735,0.863969500004
6.41202640533,0.863949700004
4.48136568069,0.863926300004
5.15665626526,0.863904700004
5.27740859985,0.863883100004
6.77772474289,0.863858800004
5.60578012466,0.863834500004
6.61001205444,0.863808400004
6.04175567627,0.863786800004
5.39771080017,0.863765200004
5.26629972458,0.863742700004
5.9519777298,0.863722900004
6.15845823288,0.863698600004
6.39408254623,0.863674300004
6.1542840004,0.863650900004
6.7170753479,0.863625700004
5.5637588501,0.863601400004
5.90034341812,0.863566300004
4.90270328522,0.863538400004
5.36976861954,0.863515000004
6.94966602325,0.863486200004
5.76766872406,0.863460100004
6.89822387695,0.863440300004
5.57387208939,0.863377300004
6.16738367081,0.863356600004
5.68527317047,0.863288200005
5.69897460938,0.863264800005
6.2084031105,0.863194600005
5.22838020325,0.863164000005
4.00997066498,0.863139700005
5.02970170975,0.863119900005
5.67980098724,0.863089300005
5.85205364227,0.863017300005
4.77427864075,0.862994800005
7.71956634521,0.862972300005
6.15247106552,0.862946200005
5.48690414429,0.862923700005
7.20471715927,0.862901200005
5.34638357162,0.862879600005
5.54484128952,0.862852600005
5.63881111145,0.862828300005
5.6834602356,0.862804000005
4.39958333969,0.862782400005
8.17038726807,0.862760800005
6.04899930954,0.862739200005
5.64147281647,0.862714000005
4.9317855835,0.862691500005
6.12203741074,0.862666300005
6.03652334213,0.862613200005
4.83914136887,0.862588000005
5.21451711655,0.862566400005
4.9984960556,0.862546600005
5.4272441864,0.862524100005
5.10874462128,0.862496200005
5.19905042648,0.862473700005
4.24157094955,0.862442200005
5.69085741043,0.862380100005
4.60092639923,0.862358500005
4.66241168976,0.862335100005
4.68515920639,0.862312600005
5.71062231064,0.862289200005
5.72959518433,0.862264000005
6.41416025162,0.862241500005
5.4890999794,0.862219900005
6.89591693878,0.862191100005
7.38309240341,0.862171300005
6.57126235962,0.862144300005
4.9140124321,0.862120900005
3.78158140182,0.862089400005
4.95518684387,0.862027300005
5.21351766586,0.862005700005
4.72509479523,0.861978700005
7.5071182251,0.861958900005
5.23611831665,0.861926500005
6.23252439499,0.861904000005
7.06187582016,0.861882400005
6.38747262955,0.861860800005
5.04176282883,0.861832900005
4.94943809509,0.861766300005
4.03353214264,0.861744700005
6.18155145645,0.861723100005
5.53464365005,0.861697900005
5.59573459625,0.861592600005
6.19012069702,0.861570100005
5.41800832748,0.861548500005
6.58624505997,0.861526000005
4.7809214592,0.861501700005
5.58432817459,0.861480100005
5.40418767929,0.861415300005
5.26437711716,0.861366700005
5.80638742447,0.861313600005
5.38024997711,0.861265900005
6.33217048645,0.861211900005
6.31626367569,0.861188500005
6.1027879715,0.861168700005
7.18789243698,0.861147100005
4.53250646591,0.861125500005
5.57724475861,0.861094000005
6.42287111282,0.861070600005
4.78462457657,0.861047200005
6.84712743759,0.861022900005
7.47640705109,0.861003100005
5.54929876328,0.860980600005
5.81946516037,0.860889700005
5.66118860245,0.860868100005
5.53632211685,0.860799700005
5.05938339233,0.860778100005
5.63200426102,0.860758300005
5.47721242905,0.860734900005
6.31487417221,0.860666500005
3.91926908493,0.860645800005
6.08127593994,0.860622400005
6.89594125748,0.860598100005
5.83339691162,0.860576500005
5.39105987549,0.860525200005
6.43168640137,0.860500900005
4.76080179214,0.860479300005
6.42939519882,0.860453200005
6.87688875198,0.860431600005
5.6302447319,0.860409100005
4.08487272263,0.860389300005
5.435983181,0.860365900005
5.70069742203,0.860297500005
6.22638940811,0.860275900005
4.99195432663,0.860253400005
6.39323806763,0.860191300005
6.96111488342,0.860168800005
6.4437623024,0.860149000005
4.76525306702,0.860050900005
5.00878047943,0.860025700005
6.67938041687,0.860002300005
6.52217721939,0.859978900005
4.70325183868,0.859959100005
5.85989379883,0.859931200005
5.1022195816,0.859905100005
5.40878915787,0.859883500005
5.8987660408,0.859859200005
5.21031999588,0.859831300005
4.9453291893,0.859809700005
6.11912155151,0.859787200005
4.30873441696,0.859765600005
6.5645866394,0.859741300005
5.11377191544,0.859717000005
5.62087345123,0.859668400005
5.86287927628,0.859647700005
4.48051166534,0.859624300005
5.85825157166,0.859577500005
6.55849170685,0.859483900005
4.42477321625,0.859461400005
5.58119010925,0.859368700005
4.70887041092,0.859347100005
5.39906644821,0.859301200005
5.49040412903,0.859278700005
5.64420127869,0.859215700005
5.44719648361,0.859195000005
5.45064306259,0.859124800005
6.23724412918,0.859104100005
6.09933567047,0.859034800005
6.37090682983,0.859007800005
6.53384685516,0.858982600005
5.42088031769,0.858917800005
6.36890554428,0.858896200005
4.65713214874,0.858874600005
5.46610403061,0.858846700005
6.1064286232,0.858826900005
5.12612581253,0.858799000005
4.98097610474,0.858779200005
6.29790735245,0.858754900005
6.23029851913,0.858731500005
7.14123153687,0.858709900005
6.17552900314,0.858647800005
5.76427507401,0.858624400005
5.35082864761,0.858601900005
5.42053985596,0.858578500005
5.97910261154,0.858556000005
5.34474849701,0.858507400005
5.50279140472,0.858486700005
6.74585342407,0.858422800005
5.8222193718,0.858399400005
6.38202428818,0.858375100005
5.91303396225,0.858311200005
4.53456354141,0.858288700005
5.72985649109,0.858224800005
5.68548631668,0.858201400005
5.78868293762,0.858137500005
6.44143152237,0.858116800005
5.52646064758,0.857962000005
6.09764242172,0.857916100005
5.14942121506,0.857893600005
4.94732379913,0.857847700005
6.88623952866,0.857824300005
6.01262378693,0.857804500005
6.04964637756,0.857745100005
5.30968141556,0.857720800005
3.92253994942,0.857697400005
6.04552173615,0.857635300005
5.79984045029,0.857611000005
5.92167758942,0.857584000005
6.86795425415,0.857562400005
5.98231220245,0.857536300005
5.91217470169,0.857513800005
5.34149599075,0.857492200005
5.62430620193,0.857455300005
4.25231409073,0.857431000005
5.55863952637,0.857409400005
5.56121969223,0.857389600005
5.44045591354,0.857315800005
6.65636634827,0.857293300005
4.65021371841,0.857271700005
5.33135318756,0.857244700005
7.93552923203,0.857224900005
5.51572084427,0.857198800005
7.77509832382,0.857179000005
6.08826875687,0.857155600005
6.08231782913,0.857135800005
5.59892702103,0.857110600005
4.68962335587,0.857061100005
6.2182765007,0.857038600005
5.22177934647,0.857017000005
5.60046386719,0.856991800005
6.67438745499,0.856969300005
5.06344890594,0.856903600005
5.46430587769,0.856882000005
6.05396795273,0.856846900005
5.97463607788,0.856783000005
5.6810669899,0.856718200005
4.92520189285,0.856696600005
6.27153491974,0.856539100005
5.56901693344,0.856515700005
6.00664901733,0.856492300005
5.46761083603,0.856470700005
4.76207876205,0.856450900005
5.21922636032,0.856429300005
5.11685276031,0.856399600005
6.00050020218,0.856347400005
5.83338785172,0.856325800005
6.94886922836,0.856302400005
6.54452896118,0.856282600005
4.9443655014,0.856256500005
4.91582155228,0.856234900005
5.71462011337,0.856212400005
6.21060800552,0.856189900005
5.75775623322,0.856163800005
6.51735162735,0.856141300005
5.62387084961,0.856052200005
4.7019739151,0.856032400005
4.43239736557,0.856009900005
6.70124101639,0.855988300005
5.62721443176,0.855919900005
4.52420139313,0.855889300005
6.44981479645,0.855862300005
4.56329298019,0.855840700005
6.97973632812,0.855819100005
5.70254182816,0.855795700005
4.9379529953,0.855775900005
5.52799224854,0.855753400005
5.59009742737,0.855730000005
5.46548032761,0.855667900005
5.41226434708,0.855646300005
3.67353510857,0.855626500005
6.00077581406,0.855604900005
5.7144112587,0.855585100005
5.80780029297,0.855562600005
4.54465007782,0.855537400005
5.70976543427,0.855503200005
6.90761041641,0.855481600005
6.52653121948,0.855458200005
5.13582468033,0.855434800005
6.26460266113,0.855413200005
5.34273195267,0.855393400005
5.80409574509,0.855370900005
6.49898719788,0.855348400005
4.78004693985,0.855328600005
5.64093112946,0.855301600005
4.92058897018,0.855280000005
7.1100692749,0.855257500005
5.23601436615,0.855210700005
4.38394403458,0.855186400005
6.52557277679,0.855158500005
5.16798067093,0.855138700005
4.68583202362,0.855117100005
5.56442213058,0.855024400005
6.82754611969,0.854952400005
6.12579298019,0.854929900005
5.86847543716,0.854865100005
5.95904159546,0.854843500005
5.19664430618,0.854754400005
15.8791809082,0.854725600005
6.55567884445,0.854677900005
7.67529010773,0.854657200005
6.49432373047,0.854632900005
6.09643983841,0.854611300005
6.45879411697,0.854587000005
5.32699203491,0.854553700005
6.29009389877,0.854532100005
7.75443553925,0.854506000005
6.37398338318,0.854459200005
4.98317527771,0.854435800005
6.25172185898,0.854414200005
6.12257671356,0.854394400005
6.30900621414,0.854370100005
6.21762418747,0.854306200005
6.21890068054,0.854210800005
6.36310243607,0.854178400005
6.72177171707,0.854156800005
7.40732622147,0.854132500005
5.84180784225,0.854110000005
6.81160068512,0.854044300005
5.39971113205,0.854018200005
5.36815881729,0.853993900005
5.55236387253,0.853944400005
4.67029571533,0.853923700005
5.25665235519,0.853902100005
5.18205785751,0.853880500005
4.75357198715,0.853849000005
5.72445440292,0.853822900005
5.26572370529,0.853770700005
5.06005144119,0.853722100005
5.27244663239,0.853627600005
7.24693536758,0.853607800005
4.84791374207,0.853583500005
5.89274168015,0.853559200005
5.70853662491,0.853529500005
5.25508499146,0.853507900005
5.34351825714,0.853482700005
4.85736370087,0.853455700005
5.35757398605,0.853433200005
4.70415401459,0.853410700005
4.94506692886,0.853387300005
5.81703186035,0.853280200005
5.60192632675,0.853256800005
5.4388127327,0.853210000005
5.74613142014,0.853145200005
4.81307268143,0.853121800005
3.96140146255,0.853102000005
6.31620645523,0.853078600005
6.94964790344,0.853055200005
5.76884555817,0.852993100005
4.48099994659,0.852964300005
5.33346605301,0.852940900005
4.93707513809,0.852919300005
5.88940668106,0.852892300005
5.91584157944,0.852870700005
4.74110221863,0.852839200005
4.25028371811,0.852815800005
5.23666000366,0.852769900005
6.15151929855,0.852747400005
6.0496764183,0.852723100005
5.53972005844,0.852701500005
5.43812036514,0.852676300005
4.33614873886,0.852654700005
6.88081264496,0.852634900005
5.17783212662,0.852613300005
6.2849149704,0.852587200005
5.0425195694,0.852567400005
5.47353219986,0.852526900005
4.62750530243,0.852507100005
7.05578947067,0.852485500005
5.35177850723,0.852459400005
5.0771727562,0.852439600005
5.29071140289,0.852409000005
5.30832052231,0.852363100005
6.77220726013,0.852334300005
5.11744689941,0.852268600005
5.64511632919,0.852247000005
4.99424409866,0.852175900005
5.07622098923,0.852149800005
5.25815725327,0.852130000005
5.31316375732,0.852108400005
5.08999156952,0.852088600005
5.34194278717,0.852057100005
5.55510425568,0.851981500005
5.69136619568,0.851957200005
5.04679632187,0.851933800005
5.74587917328,0.851906800005
5.73226881027,0.851884300005
6.66397714615,0.851862700005
4.95695877075,0.851798800005
5.0302696228,0.851720500005
5.03932189941,0.851653000005
5.63031625748,0.851545900005
7.20154333115,0.851522500005
5.48425006866,0.851428900005
4.92334318161,0.851405500005
5.59344291687,0.851382100005
5.47100019455,0.851357800005
5.11113643646,0.851338000005
4.79411554337,0.851316400005
6.22656106949,0.851293900005
5.30383253098,0.851206600005
7.35799026489,0.851185000005
6.1784081459,0.851133700005
4.96571874619,0.851113000005
5.42058515549,0.851087800005
5.3280673027,0.851063500005
5.51320457458,0.850996000005
4.95669603348,0.850971700005
5.5888838768,0.850901500005
5.29649877548,0.850876300005
6.66528320312,0.850854700005
5.17890739441,0.850830400005
4.91722106934,0.850766500005
5.69710063934,0.850735900005
5.22832965851,0.850687300005
5.78038787842,0.850663900005
6.66771650314,0.850642300005
5.40668487549,0.850615300005
5.97128486633,0.850591000005
6.10705566406,0.850565800005
5.42813491821,0.850497400005
5.41462945938,0.850402900005
5.6481423378,0.850380400005
5.03279829025,0.850349800005
5.43382072449,0.850283200005
4.22601318359,0.850254400005
4.69080781937,0.850232800005
5.21327257156,0.850209400005
6.13545084,0.850122100005
5.42124891281,0.850029400005
5.12560033798,0.850008700005
6.36212301254,0.849983500005
6.56591415405,0.849914200005
4.71079492569,0.849891700005
5.49235153198,0.849862000005
5.26007652283,0.849838600005
6.75752830505,0.849815200005
5.29542732239,0.849791800005
5.06474208832,0.849766600005
6.51810884476,0.849700000005
5.38754701614,0.849675700005
5.56236076355,0.849646000005
5.17804098129,0.849624400005
5.15567064285,0.849602800005
6.07516384125,0.849576700005
4.85550832748,0.849521800005
4.82135868073,0.849491200005
5.43869256973,0.849400300005
5.8972735405,0.849380500005
6.28931474686,0.849315700005
5.56542921066,0.849221200005
5.11483860016,0.849195100005
5.04020452499,0.849145600005
5.87935447693,0.849026800005
5.02218103409,0.849003400005
6.12282562256,0.848981800005
5.13593149185,0.848962000005
4.94962501526,0.848913400005
5.08285999298,0.848884600005
5.66562891006,0.848861200005
5.50091791153,0.848815300005
5.17859745026,0.848793700005
5.85655164719,0.848771200005
5.69115924835,0.848751400005
4.20698595047,0.848729800005
4.92740869522,0.848708200005
5.34365940094,0.848688400005
5.74043989182,0.848640700005
6.51489019394,0.848620000005
7.01883459091,0.848594800005
5.97902059555,0.848523700005
5.53291082382,0.848436400005
5.28141403198,0.848411200005
6.67585659027,0.848383300005
5.11528587341,0.848360800005
6.02285671234,0.848331100005
6.10908555984,0.848306800005
5.23081064224,0.848287000005
4.20472669601,0.848264500005
4.99879217148,0.848237500005
5.98305892944,0.848217700005
5.30868196487,0.848152900005
5.89694213867,0.848090800005
4.71126413345,0.848069200005
6.60147666931,0.848045800005
5.03355646133,0.848026000005
5.52931833267,0.847962100005
4.72290229797,0.847941400005
4.44974994659,0.847915300005
4.76923418045,0.847893700005
6.04983520508,0.847873900005
5.30278158188,0.847851400005
5.68460512161,0.847827100005
6.10596466064,0.847804600005
5.55321979523,0.847778500005
4.41421318054,0.847758700005
5.39806318283,0.847735300005
8.37850189209,0.847715500005
5.86916732788,0.847687600005
5.61724615097,0.847666000005
5.95552968979,0.847640800005
4.91550445557,0.847619200005
4.9627456665,0.847597600005
6.04694461823,0.847577800005
5.75782203674,0.847556200005
3.88387870789,0.847529200005
5.79663324356,0.847507600005
5.43547344208,0.847444600005
7.08235692978,0.847396000005
6.55678844452,0.847332100005
5.98136472702,0.847311400005
5.10557937622,0.847285300005
5.70757913589,0.847216000005
5.60816335678,0.847194400005
4.96113443375,0.847171900005
4.31857061386,0.847152100005
7.21446609497,0.847126900005
6.07794523239,0.847063000005
5.9343957901,0.847000900005
5.1041059494,0.846970300005
5.8073925972,0.846902800005
4.88456964493,0.846838000005
4.92030334473,0.846811900005
5.27610015869,0.846792100005
5.53239250183,0.846742600005
5.01813459396,0.846721900005
4.86607599258,0.846701200005
4.27454423904,0.846675100005
5.99956512451,0.846655300005
4.1783862114,0.846631900005
4.96713590622,0.846610300005
4.41389226913,0.846584200005
6.07024621964,0.846557200005
6.02835607529,0.846532000005
6.97581911087,0.846485200005
5.76479434967,0.846458200005
5.6765627861,0.846426700005
5.41379642487,0.846327700005
6.41054105759,0.846306100005
6.65729475021,0.846279100005
4.48252534866,0.846259300005
7.93703651428,0.846230500005
5.3314242363,0.846208900005
5.72070932388,0.846187300005
5.00479030609,0.846161200005
5.34565019608,0.846136000005
5.747569561,0.846102700005
4.42392253876,0.846079300005
7.64651441574,0.846056800005
5.42699861526,0.846035200005
7.33427619934,0.845972200005
5.70015907288,0.845951500005
6.22583246231,0.845929900005
6.00434780121,0.845902900005
6.17041873932,0.845875000005
4.78694915771,0.845853400005
8.27400398254,0.845829100005
6.94111537933,0.845802100005
5.43618774414,0.845782300005
4.70679140091,0.845760700005
5.35856676102,0.845695000005
4.77497148514,0.845632900005
4.95031118393,0.845611300005
4.94293546677,0.845582500005
5.74215745926,0.845560000005
5.60512590408,0.845533900005
5.81146478653,0.845514100005
6.22146034241,0.845492500005
4.30009508133,0.845469100005
4.82249689102,0.845421400005
6.18136644363,0.845358400005
5.91846323013,0.845312500005
5.84013605118,0.845286400005
6.47040891647,0.845260300005
6.43040084839,0.845238700005
4.37592124939,0.845164900005
4.36263895035,0.845139700005
6.19411849976,0.845118100005
5.94856023788,0.845095600005
6.42847681046,0.845072200005
4.24002075195,0.845049700005
5.20556688309,0.845028100005
6.32581233978,0.845008300005
6.78756093979,0.844926400005
4.85316610336,0.844851700005
5.43421936035,0.844786900005
5.50508880615,0.844765300005
5.05702495575,0.844714000005
7.31332015991,0.844690600005
5.5695271492,0.844664500005
6.40452671051,0.844639300005
3.57882261276,0.844619500005
4.97472381592,0.844597900005
5.243247509,0.844534000005
4.85987234116,0.844510600005
5.83713674545,0.844479100005
6.34437084198,0.844448500005
5.87181091309,0.844399000005
5.31024837494,0.844324300005
4.63459920883,0.844300000005
4.62152051926,0.844267600005
5.9650053978,0.844244200005
4.54528093338,0.844221700005
5.6645898819,0.844159600005
7.49897766113,0.844138000005
4.74762773514,0.844112800005
5.32598876953,0.844066000005
6.03208684921,0.844043500005
6.86320400238,0.844023700005
5.49870729446,0.843976000005
5.62824583054,0.843945400005
4.89195156097,0.843911200005
4.7278418541,0.843889600005
5.70958995819,0.843852700005
5.98601531982,0.843821200005
6.09130334854,0.843790600005
3.92366027832,0.843765400005
6.57534122467,0.843730300005
5.71664810181,0.843662800005
5.89023256302,0.843641200005
5.43483304977,0.843619600005
5.20557165146,0.843585400005
4.8045425415,0.843556600005
6.21287631989,0.843526000005
5.74688482285,0.843504400005
5.78420877457,0.843481900005
5.65919589996,0.843454000005
5.40843391418,0.843390100005
9.51279640198,0.843369400005
4.98351049423,0.843346900005
6.11502122879,0.843324400005
6.53965091705,0.843304600005
4.10420179367,0.843283000005
5.86693954468,0.843260500005
5.08927440643,0.843237100005
5.25710391998,0.843215500005
5.59945487976,0.843128200005
7.4207777977,0.843105700005
5.34818124771,0.843036400005
5.73394536972,0.843012100005
5.38579034805,0.842988700005
6.34405326843,0.842967100005
6.50957345963,0.842932900005
4.35052347183,0.842906800005
5.24059391022,0.842881600005
5.95100212097,0.842857300005
5.74331617355,0.842837500005
5.14351272583,0.842772700005
5.19150590897,0.842750200005
5.58304357529,0.842725900005
6.72976160049,0.842703400005
5.35833215714,0.842680000005
5.61214971542,0.842656600005
5.04258060455,0.842635000005
4.7182302475,0.842609800005
5.39732599258,0.842561200005
4.34090852737,0.842535100005
4.98162555695,0.842509000005
4.30911445618,0.842489200005
6.04110193253,0.842465800005
6.88611602783,0.842444200005
5.81606912613,0.842419900005
5.42155313492,0.842313700005
6.54476118088,0.842291200005
5.23823976517,0.842265100005
6.9782128334,0.842239900005
4.91921472549,0.842220100005
5.74410486221,0.842198500005
6.96880626678,0.842178700005
5.28625774384,0.842152600005
4.51582288742,0.842128300005
5.97021389008,0.842108500005
4.0735411644,0.842083300005
3.89498925209,0.842060800005
4.78347110748,0.842013100005
5.83230161667,0.841922200005
6.26159572601,0.841902400005
5.04284191132,0.841853800005
6.04662656784,0.841832200005
6.17500257492,0.841723300005
6.46668386459,0.841699900005
6.29513168335,0.841678300005
5.60465955734,0.841571200005
5.76816415787,0.841546900005
5.98806476593,0.841497400005
6.95774030685,0.841456900005
5.26777505875,0.841435300005
5.49268722534,0.841371400005
5.19914960861,0.841303000005
5.14710903168,0.841256200005
6.40698480606,0.841233700005
7.50696516037,0.841212100005
5.09332370758,0.841188700005
5.57061290741,0.841159000005
5.22491979599,0.841111300005
4.92917490005,0.841087000005
5.71368169785,0.841062700005
5.56343221664,0.841042900005
6.24539422989,0.841020400005
4.97240066528,0.840991600005
4.38620328903,0.840970000005
4.20151424408,0.840943900005
7.49337387085,0.840922300005
4.97861909866,0.840895300005
4.15362215042,0.840871900005
5.93386459351,0.840849400005
6.86523723602,0.840824200005
5.82230710983,0.840799000005
5.11657476425,0.840773800005
6.12675905228,0.840752200005
5.92556619644,0.840729700005
5.37936782837,0.840708100005
6.37794923782,0.840640600005
5.27214860916,0.840574900005
5.74257898331,0.840527200005
4.91446828842,0.840503800005
5.20202636719,0.840383200005
4.66120433807,0.840361600005
5.7175655365,0.840295900005
6.19577217102,0.840273400005
6.87977457047,0.840253600005
6.24609661102,0.840228400005
6.52921581268,0.840180700005
6.21168899536,0.840157300005
5.45491409302,0.840079000005
6.69875335693,0.840055600005
5.45801019669,0.840032200005
6.77628087997,0.840012400005
4.72060489655,0.839982700005
5.43202733994,0.839893600005
6.15259456635,0.839863000005
6.10298156738,0.839797300005
5.52804994583,0.839773000005
5.37328624725,0.839753200005
4.46837759018,0.839730700005
5.33988571167,0.839707300005
5.06720972061,0.839573200005
5.93121004105,0.839552500005
6.05286026001,0.839525500005
5.3306183815,0.839501200005
5.11206579208,0.839476900005
5.04559469223,0.839457100005
5.5948882103,0.839346400005
5.59275484085,0.839322100005
5.01287317276,0.839252800005
6.9104642868,0.839233000005
5.58436632156,0.839211400005
8.61365604401,0.839184400005
4.57256317139,0.839162800005
5.73413181305,0.839130400005
7.10726118088,0.839107900005
5.7509932518,0.839088100005
5.45486688614,0.839064700005
5.99902439117,0.839038600005
6.48768949509,0.839006200005
5.2521777153,0.838980100005
4.72740888596,0.838958500005
5.2873134613,0.838938700005
5.48734617233,0.838910800005
5.90345144272,0.838887400005
4.41171169281,0.838867600005
5.41756296158,0.838782100005
5.25956678391,0.838762300005
5.68084764481,0.838739800005
7.35616540909,0.838718200005
5.26665019989,0.838651600005
4.9008808136,0.838620100005
6.12674570084,0.838600300005
4.45329332352,0.838577800005
5.53469610214,0.838552600005
6.15560913086,0.838527400005
6.31209945679,0.838507600005
5.06138753891,0.838483300005
6.7214512825,0.838459000005
5.08585357666,0.838369900005
5.61229085922,0.838343800005
6.44688653946,0.838279000005
6.12975406647,0.838258300005
5.05473661423,0.838236700005
4.82593297958,0.838214200005
5.88119697571,0.838180900005
4.67700576782,0.838157500005
5.45158147812,0.838127800005
5.32190656662,0.838106200005
5.31689739227,0.838082800005
4.84763240814,0.838063000005
5.52360153198,0.837973900005
6.33184671402,0.837949600005
5.10808992386,0.837838000005
5.99032354355,0.837788500005
5.22990465164,0.837755200005
4.82196140289,0.837735400005
3.82989311218,0.837712000005
4.26260232925,0.837688600005
5.59470891953,0.837667000005
6.07555675507,0.837614800005
5.21926403046,0.837552700005
6.82953119278,0.837528400005
5.08475494385,0.837481600005
4.95519447327,0.837408700005
5.80027914047,0.837381700005
5.68400001526,0.837292600005
4.5733332634,0.837270100005
6.03275871277,0.837246700005
5.15170049667,0.837220600005
7.22848653793,0.837200800005
5.92446565628,0.837173800005
4.730905056,0.837149500005
5.55884552002,0.837121600005
5.41880512238,0.837030700005
4.4946398735,0.837008200005
5.64854288101,0.836939800005
5.69241094589,0.836872300005
4.18818807602,0.836852500005
4.55383586884,0.836821900005
4.62301874161,0.836797600005
5.13935899734,0.836728300005
6.12683868408,0.836704000005
4.91583633423,0.836681500005
6.35987854004,0.836659900005
4.71147632599,0.836640100005
4.77723169327,0.836617600005
5.89585208893,0.836588800005
5.35946798325,0.836567200005
5.22991037369,0.836497900005
5.7970123291,0.836476300005
5.97356939316,0.836412400005
5.62393569946,0.836390800005
4.68148851395,0.836368300005
6.55689620972,0.836345800005
6.5874209404,0.836299000005
6.72439718246,0.836274700005
5.40539693832,0.836253100005
5.91539239883,0.836233300005
4.85588788986,0.836209000005
5.81350374222,0.836182000005
5.59895658493,0.836094700005
5.04013442993,0.836066800005
5.15098428726,0.836042500005
5.30447053909,0.835977700005
6.02343225479,0.835931800005
4.77873277664,0.835910200005
5.83995294571,0.835887700005
6.71699523926,0.835867900005
5.26075553894,0.835846300005
5.78002929688,0.835826500005
5.80043411255,0.835803100005
5.94293165207,0.835778800005
5.00432252884,0.835756300005
7.91518449783,0.835730200005
6.90203475952,0.835706800005
5.85080194473,0.835683400005
5.44156503677,0.835663600005
6.40835094452,0.835634800005
5.5642914772,0.835611400005
4.5871629715,0.835591600005
6.1498169899,0.835523200005
4.8170800209,0.835497100005
4.81739521027,0.835477300005
5.57361793518,0.835455700005
6.10659360886,0.835431400005
5.01189899445,0.835411600005
5.69799661636,0.835388200005
6.26428365707,0.835366600005
5.22214794159,0.835334200005
5.8568687439,0.835311700005
5.94940853119,0.835291900005
5.12505483627,0.835152400005
3.98254942894,0.835128100005
4.94801330566,0.835039000005
5.38957738876,0.835014700005
5.64106607437,0.834949900005
5.91013240814,0.834929200005
5.65863752365,0.834864400005
6.06760549545,0.834799600005
5.83599615097,0.834733900005
6.23032903671,0.834662800005
5.75547885895,0.834612400005
5.7034277916,0.834589000005
5.5825381279,0.834565600005
6.4630022049,0.834545800005
4.99148225784,0.834497200005
4.79486656189,0.834406300005
4.16256904602,0.834385600005
4.29878091812,0.834363100005
8.44000720978,0.834341500005
5.34836339951,0.834254200005
6.65552425385,0.834223600005
5.54331254959,0.834159700005
5.61290502548,0.834135400005
5.9438700676,0.834086800005
5.47926044464,0.833977900005
5.29027986526,0.833954500005
5.17335987091,0.833931100005
5.38701438904,0.833907700005
5.78164434433,0.833879800005
5.07365036011,0.833854600005
6.45344257355,0.833834800005
5.29396867752,0.833810500005
4.94627046585,0.833788000005
4.68787765503,0.833763700005
5.63273572922,0.833691700005
6.11384391785,0.833669200005
5.93002653122,0.833647600005
7.04072523117,0.833625100005
4.85414505005,0.833603500005
4.53946352005,0.833581000005
5.08567667007,0.833518900005
5.79571056366,0.833446000005
5.38718938828,0.833424400005
5.27040481567,0.833401000005
6.52065420151,0.833381200005
5.56504869461,0.833318200005
5.45685482025,0.833252500005
5.84600353241,0.833175100005
5.54216861725,0.833030200005
4.7340092659,0.833006800005
4.50641298294,0.832982500005
6.29633998871,0.832962700005
6.1371846199,0.832939300006
5.68142843246,0.832912300006
4.7861123085,0.832892500006
5.7718372345,0.832870000006
6.81913995743,0.832846600006
4.47161912918,0.832818700006
5.14087200165,0.832795300006
5.47788381577,0.832775500006
5.25424718857,0.832753900006
5.39842033386,0.832689100006
6.38826990128,0.832664800006
5.9749045372,0.832598200006
5.80956029892,0.832573000006
5.29147005081,0.832549600006
5.8848567009,0.832526200006
5.72409772873,0.832502800006
5.05621528625,0.832483000006
5.10906505585,0.832458700006
5.27478027344,0.832438900006
5.58977079391,0.832413700006
5.79194784164,0.832392100006
4.94296693802,0.832368700006
4.99443531036,0.832310200006
4.80256080627,0.832243600006
5.24538564682,0.832223800006
5.8393535614,0.832201300006
4.68314218521,0.832177900006
6.07245492935,0.832155400006
